id,edad,idu,npmbreusuario
1066,50910,1066,nombre20365
1067,86521,1067,nombre18838
1068,81190,1068,nombre10927
1069,64241,1069,nombre34788
1070,25442,1070,nombre84394
1071,55235,1071,nombre58233
1072,29770,1072,nombre16302
1073,49320,1073,nombre22450
1074,6036,1074,nombre49363
1075,6391,1075,nombre18619
1076,27312,1076,nombre12197
1077,30651,1077,nombre9017
1078,93329,1078,nombre61234
1079,35796,1079,nombre891
1080,17077,1080,nombre48446
1081,11328,1081,nombre93542
1082,46729,1082,nombre90302
1083,91126,1083,nombre23334
1084,11151,1084,nombre38899
1085,62725,1085,nombre92417
1086,35351,1086,nombre11933
1087,94783,1087,nombre91105
1088,10408,1088,nombre36893
1089,25054,1089,nombre5307
1090,30774,1090,nombre47359
1091,51075,1091,nombre59731
1092,22637,1092,nombre68494
1093,32517,1093,nombre73568
1094,64479,1094,nombre64110
1095,4959,1095,nombre32658
1096,6180,1096,nombre79300
1097,69051,1097,nombre87377
1098,51461,1098,nombre30523
1099,93287,1099,nombre11337
1100,81938,1100,nombre35948
1101,20164,1101,nombre55044
1102,78271,1102,nombre88107
1103,53201,1103,nombre46390
1104,1145,1104,nombre69646
1105,54582,1105,nombre69852
1106,51854,1106,nombre63821
1107,40440,1107,nombre96677
1108,71504,1108,nombre19482
1109,99008,1109,nombre49676
1110,6826,1110,nombre14028
1111,5566,1111,nombre92954
1112,47541,1112,nombre3524
1113,65772,1113,nombre33944
1114,47113,1114,nombre92084
1115,5481,1115,nombre3859
1116,59234,1116,nombre21611
1117,43185,1117,nombre13108
1118,63626,1118,nombre61852
1119,19878,1119,nombre72537
1120,59854,1120,nombre2296
1121,73844,1121,nombre68852
1122,19329,1122,nombre49451
1123,96727,1123,nombre32024
1124,92984,1124,nombre58861
1125,2988,1125,nombre90118
1126,76752,1126,nombre346
1127,55494,1127,nombre29707
1128,95922,1128,nombre74082
1129,39815,1129,nombre23288
1130,57887,1130,nombre71644
1131,55349,1131,nombre11803
1132,35218,1132,nombre43727
1133,29066,1133,nombre98
1134,41177,1134,nombre80151
1135,44627,1135,nombre71358
1136,78673,1136,nombre91582
1137,12904,1137,nombre77234
1138,36430,1138,nombre24030
1139,46190,1139,nombre54528
1140,77650,1140,nombre82628
1141,71217,1141,nombre54943
1142,47285,1142,nombre16431
1143,36545,1143,nombre42574
1144,21344,1144,nombre20345
1145,62229,1145,nombre80388
1146,60019,1146,nombre26198
1147,91309,1147,nombre42178
1148,85545,1148,nombre96563
1149,43360,1149,nombre75309
1150,47093,1150,nombre64293
1151,32386,1151,nombre40695
1152,98649,1152,nombre63056
1153,73905,1153,nombre55686
1154,15067,1154,nombre25113
1155,56336,1155,nombre5572
1156,77079,1156,nombre68981
1157,72973,1157,nombre93095
1158,41050,1158,nombre61835
1159,85168,1159,nombre71413
1160,68581,1160,nombre39863
1161,20050,1161,nombre32631
1162,13873,1162,nombre75670
1163,30963,1163,nombre19824
1164,26878,1164,nombre4084
1165,41211,1165,nombre39637
1166,13217,1166,nombre16916
1167,39304,1167,nombre77194
1168,93196,1168,nombre99969
1169,91518,1169,nombre69934
1170,7758,1170,nombre51736
1171,54536,1171,nombre20679
1172,49468,1172,nombre63571
1173,83372,1173,nombre69329
1174,45934,1174,nombre92084
1175,97943,1175,nombre12806
1176,89698,1176,nombre55796
1177,13161,1177,nombre13212
1178,2281,1178,nombre30040
1179,54257,1179,nombre32339
1180,14048,1180,nombre45854
1181,53647,1181,nombre16892
1182,85884,1182,nombre39020
1183,69659,1183,nombre58415
1184,49653,1184,nombre59347
1185,98871,1185,nombre90664
1186,9276,1186,nombre17971
1187,53808,1187,nombre58370
1188,7149,1188,nombre3034
1189,4469,1189,nombre71488
1190,76032,1190,nombre77107
1191,26956,1191,nombre19445
1192,36446,1192,nombre34629
1193,65701,1193,nombre20622
1194,14756,1194,nombre57170
1195,27118,1195,nombre5602
1196,11415,1196,nombre27152
1197,10692,1197,nombre98604
1198,54621,1198,nombre67373
1199,43203,1199,nombre40881
1200,76796,1200,nombre54942
1201,89407,1201,nombre49373
1202,92256,1202,nombre8141
1203,63007,1203,nombre70797
1204,26136,1204,nombre62898
1205,62218,1205,nombre6156
1206,46574,1206,nombre33754
1207,71228,1207,nombre95772
1208,30206,1208,nombre96916
1209,63613,1209,nombre85040
1210,40697,1210,nombre5055
1211,38523,1211,nombre68628
1212,65027,1212,nombre9881
1213,60934,1213,nombre9599
1214,10107,1214,nombre86964
1215,19504,1215,nombre61564
1216,13581,1216,nombre59813
1217,90115,1217,nombre68881
1218,21349,1218,nombre12621
1219,54168,1219,nombre21556
1220,26675,1220,nombre43598
1221,97801,1221,nombre93083
1222,88464,1222,nombre2005
1223,19245,1223,nombre20485
1224,50150,1224,nombre620
1225,39767,1225,nombre93433
1226,3835,1226,nombre94684
1227,79873,1227,nombre42587
1228,65037,1228,nombre93839
1229,36163,1229,nombre97688
1230,69545,1230,nombre28751
1231,18526,1231,nombre9487
1232,37711,1232,nombre19723
1233,10085,1233,nombre49411
1234,54150,1234,nombre74917
1235,33907,1235,nombre58285
1236,6984,1236,nombre27384
1237,2266,1237,nombre80291
1238,69412,1238,nombre49856
1239,36850,1239,nombre51118
1240,83926,1240,nombre97431
1241,1598,1241,nombre62041
1242,1868,1242,nombre87400
1243,74552,1243,nombre24290
1244,14322,1244,nombre47768
1245,80864,1245,nombre35872
1246,765,1246,nombre31051
1247,82133,1247,nombre5227
1248,2809,1248,nombre29297
1249,9381,1249,nombre74847
1250,1061,1250,nombre3174
1251,13485,1251,nombre90847
1252,56904,1252,nombre94762
1253,62546,1253,nombre14464
1254,11258,1254,nombre20064
1255,35823,1255,nombre17374
1256,50079,1256,nombre9730
1257,4828,1257,nombre16417
1258,13373,1258,nombre28676
1259,4802,1259,nombre51587
1260,70378,1260,nombre23524
1261,15027,1261,nombre50661
1262,25445,1262,nombre94328
1263,45104,1263,nombre56461
1264,16437,1264,nombre61139
1265,23397,1265,nombre85348
1266,33545,1266,nombre18877
1267,14646,1267,nombre64289
1268,19130,1268,nombre93830
1269,6418,1269,nombre54663
1270,65433,1270,nombre37104
1271,63158,1271,nombre663
1272,35819,1272,nombre72910
1273,16363,1273,nombre37077
1274,85740,1274,nombre8566
1275,12413,1275,nombre97000
1276,43664,1276,nombre26632
1277,96383,1277,nombre23618
1278,37555,1278,nombre17995
1279,70403,1279,nombre65178
1280,93303,1280,nombre77376
1281,97075,1281,nombre17457
1282,26938,1282,nombre85511
1283,47143,1283,nombre48598
1284,30906,1284,nombre63452
1285,28653,1285,nombre32901
1286,20176,1286,nombre69653
1287,12156,1287,nombre96503
1288,38103,1288,nombre52532
1289,78993,1289,nombre71761
1290,59186,1290,nombre67280
1291,21358,1291,nombre87529
1292,88082,1292,nombre83265
1293,43680,1293,nombre75789
1294,67164,1294,nombre78720
1295,42174,1295,nombre19455
1296,31460,1296,nombre54331
1297,54287,1297,nombre41497
1298,7569,1298,nombre89907
1299,27063,1299,nombre91836
1300,63391,1300,nombre10872
1301,18915,1301,nombre55281
1302,98135,1302,nombre60764
1303,59881,1303,nombre5855
1304,31244,1304,nombre9838
1305,48613,1305,nombre42163
1306,29713,1306,nombre4929
1307,34630,1307,nombre96353
1308,69460,1308,nombre3335
1309,18738,1309,nombre88930
1310,36284,1310,nombre99214
1311,72530,1311,nombre72721
1312,74548,1312,nombre22648
1313,50386,1313,nombre31481
1314,64981,1314,nombre31918
1315,89173,1315,nombre83656
1316,32267,1316,nombre29254
1317,60902,1317,nombre66992
1318,16049,1318,nombre98945
1319,89157,1319,nombre9543
1320,5613,1320,nombre19471
1321,60922,1321,nombre42167
1322,16085,1322,nombre66051
1323,51290,1323,nombre40602
1324,42696,1324,nombre64625
1325,20262,1325,nombre6493
1326,45845,1326,nombre81771
1327,32646,1327,nombre15559
1328,66294,1328,nombre19622
1329,60429,1329,nombre18916
1330,686,1330,nombre6891
1331,39016,1331,nombre17363
1332,83564,1332,nombre36885
1333,80663,1333,nombre70690
1334,99903,1334,nombre64808
1335,10841,1335,nombre45243
1336,79197,1336,nombre53427
1337,80498,1337,nombre73405
1338,58465,1338,nombre10206
1339,59521,1339,nombre57853
1340,16126,1340,nombre33237
1341,16698,1341,nombre56225
1342,14039,1342,nombre98462
1343,40431,1343,nombre92686
1344,84161,1344,nombre86109
1345,91044,1345,nombre65971
1346,84526,1346,nombre38519
1347,34710,1347,nombre18648
1348,26425,1348,nombre44595
1349,44218,1349,nombre76045
1350,46459,1350,nombre32388
1351,92902,1351,nombre76237
1352,42290,1352,nombre87658
1353,68756,1353,nombre85101
1354,53247,1354,nombre41142
1355,95818,1355,nombre55480
1356,10709,1356,nombre50801
1357,93651,1357,nombre37213
1358,28561,1358,nombre49967
1359,46851,1359,nombre75216
1360,78908,1360,nombre69910
1361,62446,1361,nombre37293
1362,50522,1362,nombre79098
1363,82307,1363,nombre74020
1364,10111,1364,nombre52324
1365,95087,1365,nombre37267
1366,52605,1366,nombre62605
1367,9022,1367,nombre6987
1368,19813,1368,nombre4361
1369,89568,1369,nombre61454
1370,82265,1370,nombre68244
1371,46186,1371,nombre92070
1372,59112,1372,nombre49161
1373,14958,1373,nombre41697
1374,31773,1374,nombre81513
1375,19234,1375,nombre48260
1376,1805,1376,nombre48525
1377,61987,1377,nombre45332
1378,29402,1378,nombre34177
1379,61880,1379,nombre85108
1380,42763,1380,nombre64750
1381,18109,1381,nombre49229
1382,61314,1382,nombre74398
1383,87576,1383,nombre4389
1384,36771,1384,nombre89715
1385,97542,1385,nombre10768
1386,19080,1386,nombre97098
1387,95870,1387,nombre45772
1388,36639,1388,nombre73641
1389,12400,1389,nombre98207
1390,93835,1390,nombre97224
1391,21092,1391,nombre82383
1392,93755,1392,nombre17334
1393,55032,1393,nombre37225
1394,39110,1394,nombre25008
1395,3286,1395,nombre19384
1396,82403,1396,nombre96866
1397,32025,1397,nombre45690
1398,91370,1398,nombre5908
1399,69620,1399,nombre86373
1400,23893,1400,nombre27324
1401,49301,1401,nombre87155
1402,10759,1402,nombre96369
1403,80702,1403,nombre55589
1404,28989,1404,nombre47619
1405,46606,1405,nombre19072
1406,91414,1406,nombre46156
1407,10147,1407,nombre26135
1408,63529,1408,nombre30816
1409,66329,1409,nombre73716
1410,44613,1410,nombre26614
1411,21668,1411,nombre61961
1412,47506,1412,nombre88560
1413,86617,1413,nombre34153
1414,86094,1414,nombre83512
1415,20126,1415,nombre1335
1416,73389,1416,nombre30299
1417,86265,1417,nombre89591
1418,14907,1418,nombre53062
1419,22019,1419,nombre80894
1420,18525,1420,nombre87030
1421,60113,1421,nombre47970
1422,84670,1422,nombre88320
1423,69212,1423,nombre68036
1424,58926,1424,nombre11625
1425,78559,1425,nombre3636
1426,48346,1426,nombre24945
1427,91873,1427,nombre4272
1428,45794,1428,nombre39746
1429,62158,1429,nombre15996
1430,61111,1430,nombre30875
1431,16735,1431,nombre23621
1432,99895,1432,nombre40969
1433,11439,1433,nombre83469
1434,50923,1434,nombre42477
1435,35423,1435,nombre9858
1436,18554,1436,nombre75541
1437,17208,1437,nombre1264
1438,42940,1438,nombre39658
1439,32104,1439,nombre58493
1440,19804,1440,nombre92992
1441,84550,1441,nombre47005
1442,6165,1442,nombre1673
1443,5522,1443,nombre62951
1444,97345,1444,nombre46776
1445,42202,1445,nombre37147
1446,45275,1446,nombre76300
1447,18992,1447,nombre91816
1448,4138,1448,nombre51523
1449,94016,1449,nombre38565
1450,36750,1450,nombre50735
1451,50606,1451,nombre55173
1452,35349,1452,nombre29789
1453,99602,1453,nombre12955
1454,47416,1454,nombre79757
1455,42173,1455,nombre32066
1456,91612,1456,nombre49686
1457,72529,1457,nombre97856
1458,49493,1458,nombre28129
1459,98930,1459,nombre81616
1460,29396,1460,nombre14176
1461,45311,1461,nombre6323
1462,47786,1462,nombre79874
1463,81111,1463,nombre47155
1464,54863,1464,nombre3113
1465,81094,1465,nombre18488
1466,2066,1466,nombre94746
1467,5304,1467,nombre26949
1468,42344,1468,nombre86911
1469,32012,1469,nombre3058
1470,55840,1470,nombre25942
1471,90076,1471,nombre80236
1472,69829,1472,nombre73951
1473,95383,1473,nombre86425
1474,14138,1474,nombre13730
1475,92855,1475,nombre2061
1476,31565,1476,nombre82112
1477,19208,1477,nombre96751
1478,28511,1478,nombre18472
1479,68665,1479,nombre63178
1480,24718,1480,nombre52643
1481,42637,1481,nombre78943
1482,82648,1482,nombre90725
1483,85505,1483,nombre46726
1484,97353,1484,nombre27936
1485,49479,1485,nombre55231
1486,37255,1486,nombre76263
1487,80669,1487,nombre20806
1488,81682,1488,nombre65923
1489,73182,1489,nombre13047
1490,5393,1490,nombre59946
1491,12133,1491,nombre1368
1492,98491,1492,nombre16527
1493,35005,1493,nombre69201
1494,18999,1494,nombre6134
1495,92677,1495,nombre46897
1496,34105,1496,nombre29223
1497,97784,1497,nombre21605
1498,96087,1498,nombre97588
1499,87867,1499,nombre30012
1500,55739,1500,nombre81104
1501,82213,1501,nombre69993
1502,37688,1502,nombre37559
1503,18903,1503,nombre98241
1504,35010,1504,nombre12857
1505,90129,1505,nombre31282
1506,42357,1506,nombre8873
1507,4823,1507,nombre96089
1508,40047,1508,nombre76402
1509,98926,1509,nombre7747
1510,56117,1510,nombre52537
1511,9896,1511,nombre65106
1512,62557,1512,nombre92462
1513,83927,1513,nombre65696
1514,50699,1514,nombre97992
1515,23275,1515,nombre90932
1516,13940,1516,nombre66472
1517,60158,1517,nombre70913
1518,40197,1518,nombre644
1519,55614,1519,nombre85532
1520,31368,1520,nombre51678
1521,66299,1521,nombre34557
1522,35759,1522,nombre48897
1523,94686,1523,nombre72001
1524,45965,1524,nombre36485
1525,44456,1525,nombre62300
1526,2796,1526,nombre86408
1527,43211,1527,nombre99278
1528,6743,1528,nombre2582
1529,5281,1529,nombre89934
1530,47652,1530,nombre40790
1531,27335,1531,nombre43726
1532,47241,1532,nombre31184
1533,65457,1533,nombre22912
1534,61014,1534,nombre29274
1535,16785,1535,nombre87836
1536,953,1536,nombre3888
1537,242,1537,nombre65504
1538,54006,1538,nombre12104
1539,44010,1539,nombre63197
1540,79325,1540,nombre13727
1541,47229,1541,nombre22277
1542,59567,1542,nombre62361
1543,54777,1543,nombre89606
1544,46173,1544,nombre40645
1545,46347,1545,nombre37084
1546,82123,1546,nombre53198
1547,23644,1547,nombre55301
1548,58298,1548,nombre33746
1549,70628,1549,nombre95146
1550,61559,1550,nombre48826
1551,16866,1551,nombre43399
1552,49584,1552,nombre67885
1553,12794,1553,nombre84446
1554,44154,1554,nombre34650
1555,368,1555,nombre40327
1556,10678,1556,nombre72181
1557,32329,1557,nombre51651
1558,39428,1558,nombre89837
1559,983,1559,nombre73146
1560,93908,1560,nombre42313
1561,88243,1561,nombre62812
1562,88276,1562,nombre48869
1563,65468,1563,nombre43938
1564,70698,1564,nombre81854
1565,31805,1565,nombre2337
1566,26445,1566,nombre60516
1567,10337,1567,nombre44531
1568,28907,1568,nombre67903
1569,44164,1569,nombre3908
1570,25386,1570,nombre90143
1571,40955,1571,nombre98672
1572,84423,1572,nombre26967
1573,41258,1573,nombre31145
1574,8526,1574,nombre67415
1575,18820,1575,nombre78668
1576,97331,1576,nombre31210
1577,90720,1577,nombre20269
1578,77248,1578,nombre33129
1579,8146,1579,nombre55998
1580,80262,1580,nombre35099
1581,92525,1581,nombre74950
1582,15783,1582,nombre13166
1583,58910,1583,nombre44756
1584,88173,1584,nombre17415
1585,68108,1585,nombre91969
1586,44044,1586,nombre97447
1587,61134,1587,nombre72959
1588,3353,1588,nombre778
1589,9614,1589,nombre45840
1590,34416,1590,nombre70596
1591,71694,1591,nombre36848
1592,68420,1592,nombre42583
1593,71207,1593,nombre50747
1594,68629,1594,nombre40181
1595,44794,1595,nombre84285
1596,77816,1596,nombre29229
1597,1947,1597,nombre78062
1598,45592,1598,nombre9117
1599,45250,1599,nombre86310
1600,54518,1600,nombre71628
1601,73770,1601,nombre8340
1602,13290,1602,nombre85288
1603,77315,1603,nombre21261
1604,35896,1604,nombre35387
1605,17219,1605,nombre75526
1606,49236,1606,nombre26135
1607,47872,1607,nombre67593
1608,59570,1608,nombre45716
1609,59611,1609,nombre8023
1610,69904,1610,nombre69992
1611,5622,1611,nombre11505
1612,74438,1612,nombre7047
1613,88247,1613,nombre4356
1614,34002,1614,nombre86443
1615,54375,1615,nombre58873
1616,84595,1616,nombre20817
1617,84493,1617,nombre32828
1618,18832,1618,nombre70472
1619,85199,1619,nombre55223
1620,1702,1620,nombre48654
1621,44905,1621,nombre93228
1622,87062,1622,nombre68357
1623,49422,1623,nombre72280
1624,41395,1624,nombre21432
1625,53362,1625,nombre93357
1626,44553,1626,nombre50180
1627,71626,1627,nombre90047
1628,53483,1628,nombre15992
1629,98547,1629,nombre3647
1630,77687,1630,nombre57843
1631,2565,1631,nombre93476
1632,79160,1632,nombre38672
1633,49776,1633,nombre27752
1634,71410,1634,nombre12349
1635,93319,1635,nombre38303
1636,42903,1636,nombre5903
1637,86621,1637,nombre11082
1638,94918,1638,nombre539
1639,52365,1639,nombre55554
1640,40437,1640,nombre33445
1641,99239,1641,nombre38244
1642,28158,1642,nombre83128
1643,74582,1643,nombre41961
1644,20037,1644,nombre73392
1645,58689,1645,nombre77916
1646,90789,1646,nombre48606
1647,84884,1647,nombre8489
1648,55203,1648,nombre76733
1649,57225,1649,nombre98833
1650,39544,1650,nombre69819
1651,10400,1651,nombre77560
1652,88885,1652,nombre60258
1653,3158,1653,nombre77894
1654,93081,1654,nombre73864
1655,76906,1655,nombre26063
1656,32648,1656,nombre25205
1657,97008,1657,nombre85384
1658,15446,1658,nombre81531
1659,78968,1659,nombre18330
1660,49788,1660,nombre45189
1661,60772,1661,nombre72387
1662,37071,1662,nombre78491
1663,5300,1663,nombre76019
1664,85448,1664,nombre47893
1665,19395,1665,nombre23088
1666,69966,1666,nombre29661
1667,24317,1667,nombre78208
1668,42135,1668,nombre90304
1669,93027,1669,nombre29168
1670,41492,1670,nombre37286
1671,41536,1671,nombre81470
1672,32308,1672,nombre57373
1673,12548,1673,nombre3713
1674,21904,1674,nombre62507
1675,12834,1675,nombre98237
1676,58984,1676,nombre78064
1677,8901,1677,nombre63126
1678,95636,1678,nombre39324
1679,21683,1679,nombre27153
1680,3604,1680,nombre69128
1681,52304,1681,nombre46965
1682,98823,1682,nombre59627
1683,83749,1683,nombre85281
1684,62207,1684,nombre95443
1685,31071,1685,nombre77509
1686,8003,1686,nombre59859
1687,36553,1687,nombre19104
1688,78334,1688,nombre22925
1689,18069,1689,nombre98418
1690,38277,1690,nombre40678
1691,37138,1691,nombre9099
1692,65856,1692,nombre45422
1693,35264,1693,nombre76926
1694,7845,1694,nombre77881
1695,12901,1695,nombre68512
1696,55483,1696,nombre42986
1697,20390,1697,nombre34017
1698,50292,1698,nombre24712
1699,17232,1699,nombre45896
